id,display_name,works_api_url,h_index,works_count,country--code
https://openalex.org/A5029100305,Denny Borsboom,https://api.openalex.org/works?filter=author.id:A5029100305,87,395,NL
https://openalex.org/A5063449686,Diana Roig-Sanz,https://api.openalex.org/works?filter=author.id:A5063449686,8,87,ES
https://openalex.org/A5072952659,Diana VERDEŞ,https://api.openalex.org/works?filter=author.id:A5072952659,0,1,Unknown
https://openalex.org/A5079213654,Dilrukshi Gamage,https://api.openalex.org/works?filter=author.id:A5079213654,14,52,JP
https://openalex.org/A5076092708,Dimitra Dimitrakopoulou,https://api.openalex.org/works?filter=author.id:A5076092708,7,50,GR
https://openalex.org/A5009316832,Dimitris Kotzinos,https://api.openalex.org/works?filter=author.id:A5009316832,14,99,FR
https://openalex.org/A5090663249,Diogo Pacheco,https://api.openalex.org/works?filter=author.id:A5090663249,9,43,GB
https://openalex.org/A5112945956,Disha Saini,https://api.openalex.org/works?filter=author.id:A5112945956,1,3,IN
https://openalex.org/A5112853782,Djordje Grbic,https://api.openalex.org/works?filter=author.id:A5112853782,8,25,CA
https://openalex.org/A5084617220,Dongning Deng,https://api.openalex.org/works?filter=author.id:A5084617220,2,3,CN
https://openalex.org/A5013635441,Dongwoo Lim,https://api.openalex.org/works?filter=author.id:A5013635441,1,2,US
https://openalex.org/A5093115684,Dorian Quelle,https://api.openalex.org/works?filter=author.id:A5093115684,2,6,CH
https://openalex.org/A5064910304,Doug Beeferman,https://api.openalex.org/works?filter=author.id:A5064910304,12,40,US
https://openalex.org/A5047888673,Douglas Leasure,https://api.openalex.org/works?filter=author.id:A5047888673,1,3,Unknown
https://openalex.org/A5036032919,Douglas Guilbeault,https://api.openalex.org/works?filter=author.id:A5036032919,13,44,US
https://openalex.org/A5104363080,Duncan Watts,https://api.openalex.org/works?filter=author.id:A5104363080,4,31,US
https://openalex.org/A5091326079,Dustin Wright,https://api.openalex.org/works?filter=author.id:A5091326079,7,24,US
https://openalex.org/A5094751938,Dylan Connor,https://api.openalex.org/works?filter=author.id:A5094751938,0,1,US
https://openalex.org/A5093864381,Dylan Paltra,https://api.openalex.org/works?filter=author.id:A5093864381,0,1,Unknown
https://openalex.org/A5000868394,Eaman Jahani,https://api.openalex.org/works?filter=author.id:A5000868394,10,38,US
https://openalex.org/A5097778221,Economic Development,https://api.openalex.org/works?filter=author.id:A5097778221,0,1,Unknown
https://openalex.org/A5095744021,Edit Pauló,https://api.openalex.org/works?filter=author.id:A5095744021,1,1,HU
https://openalex.org/A5033716467,Edmond Awad,https://api.openalex.org/works?filter=author.id:A5033716467,15,69,DE
https://openalex.org/A5023513526,Edward Abel,https://api.openalex.org/works?filter=author.id:A5023513526,1,1,Unknown
https://openalex.org/A5100670406,Edward Lee,https://api.openalex.org/works?filter=author.id:A5100670406,54,388,SG
https://openalex.org/A5070909977,Edwin de Jonge,https://api.openalex.org/works?filter=author.id:A5070909977,9,63,NL
https://openalex.org/A5041089475,Eiji Aramaki,https://api.openalex.org/works?filter=author.id:A5041089475,21,256,JP
https://openalex.org/A5047155955,Elena Pavan,https://api.openalex.org/works?filter=author.id:A5047155955,13,83,IT
https://openalex.org/A5032099222,Elias Najarro,https://api.openalex.org/works?filter=author.id:A5032099222,7,24,DK
https://openalex.org/A5002901620,Elisa Omodei,https://api.openalex.org/works?filter=author.id:A5002901620,9,50,AT
https://openalex.org/A5059356040,Elisabeth Stockinger,https://api.openalex.org/works?filter=author.id:A5059356040,2,6,CH
https://openalex.org/A5075724845,Eliza Stenzhorn,https://api.openalex.org/works?filter=author.id:A5075724845,6,21,DE
https://openalex.org/A5097821596,Elizaveta Chernenko,https://api.openalex.org/works?filter=author.id:A5097821596,0,1,GB
https://openalex.org/A5103241431,Elizaveta Sivak,https://api.openalex.org/works?filter=author.id:A5103241431,3,6,UA
https://openalex.org/A5060243491,Ella S H Clement,https://api.openalex.org/works?filter=author.id:A5060243491,1,1,US
https://openalex.org/A5018238570,Emil Bakkensen Johansen,https://api.openalex.org/works?filter=author.id:A5018238570,0,1,Unknown
https://openalex.org/A5078699564,Emilio Ferrara,https://api.openalex.org/works?filter=author.id:A5078699564,67,1844,US
https://openalex.org/A5086453253,Emilio Zagheni,https://api.openalex.org/works?filter=author.id:A5086453253,34,196,DE
https://openalex.org/A5025372077,Emma Hoes,https://api.openalex.org/works?filter=author.id:A5025372077,6,21,CH
https://openalex.org/A5053945884,Emma S. Spiro,https://api.openalex.org/works?filter=author.id:A5053945884,24,83,US
https://openalex.org/A5031538551,Emmeke Aarts,https://api.openalex.org/works?filter=author.id:A5031538551,13,55,NL
https://openalex.org/A5074208278,Enrico Cantoni,https://api.openalex.org/works?filter=author.id:A5074208278,7,29,US
https://openalex.org/A5030008059,Enshu Cheng,https://api.openalex.org/works?filter=author.id:A5030008059,1,1,Unknown
https://openalex.org/A5035620838,Eraldo Ribeiro,https://api.openalex.org/works?filter=author.id:A5035620838,16,98,US
https://openalex.org/A5075956753,Erez Shmueli,https://api.openalex.org/works?filter=author.id:A5075956753,28,132,IL
https://openalex.org/A5031982402,Erez Yoeli,https://api.openalex.org/works?filter=author.id:A5031982402,17,53,US
https://openalex.org/A5075790566,Erin Walk,https://api.openalex.org/works?filter=author.id:A5075790566,2,9,US
https://openalex.org/A5077515904,Erjian Liu,https://api.openalex.org/works?filter=author.id:A5077515904,5,22,CN
https://openalex.org/A5006727537,Erkan Gunes,https://api.openalex.org/works?filter=author.id:A5006727537,0,1,Unknown
https://openalex.org/A5088539840,Esteban Moro,https://api.openalex.org/works?filter=author.id:A5088539840,37,183,US
https://openalex.org/A5070576506,Etienne Ollion,https://api.openalex.org/works?filter=author.id:A5070576506,1,3,Unknown
https://openalex.org/A5015478086,Eugenio Valdano,https://api.openalex.org/works?filter=author.id:A5015478086,18,65,FR
https://openalex.org/A5032558251,Eyal Perry,https://api.openalex.org/works?filter=author.id:A5032558251,1,1,US
https://openalex.org/A5052313639,Ezzat Elokda,https://api.openalex.org/works?filter=author.id:A5052313639,4,10,CH
https://openalex.org/A5046927655,Fabian Baumann,https://api.openalex.org/works?filter=author.id:A5046927655,15,56,DE
https://openalex.org/A5010045638,Fabian Braesemann,https://api.openalex.org/works?filter=author.id:A5010045638,11,57,GB
https://openalex.org/A5043560449,Fabio Carella,https://api.openalex.org/works?filter=author.id:A5043560449,2,10,IT
https://openalex.org/A5013072270,Fabio Giglietto,https://api.openalex.org/works?filter=author.id:A5013072270,17,138,IT
https://openalex.org/A5046475081,Fabrizio Gilardi,https://api.openalex.org/works?filter=author.id:A5046475081,31,367,CH
https://openalex.org/A5016268748,Fabrizio Lillo,https://api.openalex.org/works?filter=author.id:A5016268748,49,494,IT
https://openalex.org/A5052030569,Facundo Carrillo,https://api.openalex.org/works?filter=author.id:A5052030569,11,32,AR
https://openalex.org/A5014062813,Fairy Tales,https://api.openalex.org/works?filter=author.id:A5014062813,0,3,Unknown
https://openalex.org/A5053347296,Fan Yin,https://api.openalex.org/works?filter=author.id:A5053347296,14,81,CN
https://openalex.org/A5074129504,Fariba Karimi,https://api.openalex.org/works?filter=author.id:A5074129504,17,105,AT
https://openalex.org/A5069816841,Fatima Alqabandi,https://api.openalex.org/works?filter=author.id:A5069816841,2,7,US
https://openalex.org/A5001227032,Fausto Giunchiglia,https://api.openalex.org/works?filter=author.id:A5001227032,50,581,CN
https://openalex.org/A5000141416,Federico Barrera,https://api.openalex.org/works?filter=author.id:A5000141416,0,1,AR
https://openalex.org/A5087589125,Federico Barrera-Lemarchand,https://api.openalex.org/works?filter=author.id:A5087589125,1,6,AR
https://openalex.org/A5069884826,Federico Botta,https://api.openalex.org/works?filter=author.id:A5069884826,10,33,GB
https://openalex.org/A5068009402,Federico Delussu,https://api.openalex.org/works?filter=author.id:A5068009402,4,5,IT
https://openalex.org/A5000223133,Federico Mazzoni,https://api.openalex.org/works?filter=author.id:A5000223133,3,11,IT
https://openalex.org/A5008862185,Federico Pilati,https://api.openalex.org/works?filter=author.id:A5008862185,2,19,IT
https://openalex.org/A5061723972,Federico Zimmerman,https://api.openalex.org/works?filter=author.id:A5061723972,1,1,AR
https://openalex.org/A5036858935,Feiyang Zhang,https://api.openalex.org/works?filter=author.id:A5036858935,19,122,CN
https://openalex.org/A5101757276,Felix Gaisbauer,https://api.openalex.org/works?filter=author.id:A5101757276,6,23,DE
https://openalex.org/A5092581983,Felix Lennert,https://api.openalex.org/works?filter=author.id:A5092581983,1,1,FR
https://openalex.org/A5057871177,Felix Schmidt,https://api.openalex.org/works?filter=author.id:A5057871177,31,98,DE
https://openalex.org/A5043088159,Felix Victor Münch,https://api.openalex.org/works?filter=author.id:A5043088159,6,26,DE
https://openalex.org/A5102054363,Filipi Nascimento Silva,https://api.openalex.org/works?filter=author.id:A5102054363,0,1,Unknown
https://openalex.org/A5021346979,Filippo Menczer,https://api.openalex.org/works?filter=author.id:A5021346979,75,671,BR
https://openalex.org/A5075228752,Filippo Privitera,https://api.openalex.org/works?filter=author.id:A5075228752,9,22,Unknown
https://openalex.org/A5011262744,Florian Barbaro,https://api.openalex.org/works?filter=author.id:A5011262744,1,8,GB
https://openalex.org/A5076281398,Floriana Gargiulo,https://api.openalex.org/works?filter=author.id:A5076281398,17,97,FR
https://openalex.org/A5073843631,Fons Rademakers,https://api.openalex.org/works?filter=author.id:A5073843631,14,76,CH
https://openalex.org/A5015561999,Francesca Chiaromonte,https://api.openalex.org/works?filter=author.id:A5015561999,48,194,US
https://openalex.org/A5102984496,Francesco Barbieri,https://api.openalex.org/works?filter=author.id:A5102984496,25,96,US
https://openalex.org/A5022272025,Francesco Bonchi,https://api.openalex.org/works?filter=author.id:A5022272025,58,370,ES
https://openalex.org/A5054964418,Francesco Lamperti,https://api.openalex.org/works?filter=author.id:A5054964418,20,107,IT
https://openalex.org/A5013385420,Francesco Pierri,https://api.openalex.org/works?filter=author.id:A5013385420,18,353,IT
https://openalex.org/A5040000503,Francesco Rinaldi,https://api.openalex.org/works?filter=author.id:A5040000503,21,151,IT
https://openalex.org/A5019173271,Francesco Silvestri,https://api.openalex.org/works?filter=author.id:A5019173271,28,260,IT
https://openalex.org/A5043752696,Francesco Tudisco,https://api.openalex.org/works?filter=author.id:A5043752696,15,137,IT
https://openalex.org/A5039966234,Francisco Barreras,https://api.openalex.org/works?filter=author.id:A5039966234,3,24,US
https://openalex.org/A5046328006,Frank Berthold,https://api.openalex.org/works?filter=author.id:A5046328006,73,508,DE
https://openalex.org/A5032934166,Frank Neffke,https://api.openalex.org/works?filter=author.id:A5032934166,19,93,AT
https://openalex.org/A5057650206,Frank Schweitzer,https://api.openalex.org/works?filter=author.id:A5057650206,56,488,CH
https://openalex.org/A5012700152,Franziska Keller,https://api.openalex.org/works?filter=author.id:A5012700152,14,30,HK
https://openalex.org/A5038390320,Frauke Kreuter,https://api.openalex.org/works?filter=author.id:A5038390320,45,341,DE
https://openalex.org/A5010168264,Frederik Andersen,https://api.openalex.org/works?filter=author.id:A5010168264,1,2,DK
https://openalex.org/A5062726415,Frederik Riedel,https://api.openalex.org/works?filter=author.id:A5062726415,4,7,DE
https://openalex.org/A5090042292,Fredrik Jansson,https://api.openalex.org/works?filter=author.id:A5090042292,17,83,NL
https://openalex.org/A5040217228,Fujio Toriumi,https://api.openalex.org/works?filter=author.id:A5040217228,16,228,JP
https://openalex.org/A5115087102,Gabriela Juncosa,https://api.openalex.org/works?filter=author.id:A5115087102,0,1,Unknown
https://openalex.org/A5020948422,Gabriela Salazar Lopez,https://api.openalex.org/works?filter=author.id:A5020948422,2,2,US
https://openalex.org/A5068906697,Gabriele Etta,https://api.openalex.org/works?filter=author.id:A5068906697,6,24,IT
https://openalex.org/A5087671511,Gabriele Santin,https://api.openalex.org/works?filter=author.id:A5087671511,14,82,IT
https://openalex.org/A5032381602,Gabriella M. Harari,https://api.openalex.org/works?filter=author.id:A5032381602,26,96,US
https://openalex.org/A5079221037,Galen Stocking,https://api.openalex.org/works?filter=author.id:A5079221037,4,16,US
https://openalex.org/A5109581864,Gautam Thakur,https://api.openalex.org/works?filter=author.id:A5109581864,10,70,US
https://openalex.org/A5097649831,Gemma J.M. Read,https://api.openalex.org/works?filter=author.id:A5097649831,0,1,Unknown
https://openalex.org/A5055923995,Gender Bias,https://api.openalex.org/works?filter=author.id:A5055923995,0,1,Unknown
https://openalex.org/A5002272908,Gender Differences,https://api.openalex.org/works?filter=author.id:A5002272908,3,9,Unknown
https://openalex.org/A5080267104,Genki Ichinose,https://api.openalex.org/works?filter=author.id:A5080267104,18,84,JP
https://openalex.org/A5084267145,Gennaro Cordasco,https://api.openalex.org/works?filter=author.id:A5084267145,26,266,IT
https://openalex.org/A5058335049,George B. Bikhazi,https://api.openalex.org/works?filter=author.id:A5058335049,18,71,LB
https://openalex.org/A5019818981,George Fletcher,https://api.openalex.org/works?filter=author.id:A5019818981,27,222,NL
https://openalex.org/A5072883637,George Gyamfi,https://api.openalex.org/works?filter=author.id:A5072883637,7,14,AU
https://openalex.org/A5086908160,Gert Stulp,https://api.openalex.org/works?filter=author.id:A5086908160,29,116,NL
https://openalex.org/A5027094672,Giada Marino,https://api.openalex.org/works?filter=author.id:A5027094672,19,47,DE
https://openalex.org/A5041680508,Gianmarco De Francisci Morales,https://api.openalex.org/works?filter=author.id:A5041680508,27,190,AR
https://openalex.org/A5086285176,Gianni Barlacchi,https://api.openalex.org/works?filter=author.id:A5086285176,13,51,DE
https://openalex.org/A5064475993,Giona Casiraghi,https://api.openalex.org/works?filter=author.id:A5064475993,10,55,CH
https://openalex.org/A5087415711,Giorgio Tripodi,https://api.openalex.org/works?filter=author.id:A5087415711,2,3,IT
https://openalex.org/A5038113934,Giovanni Mauro,https://api.openalex.org/works?filter=author.id:A5038113934,6,16,IT
https://openalex.org/A5008392047,Giulia De Pasquale,https://api.openalex.org/works?filter=author.id:A5008392047,7,40,VE
https://openalex.org/A5082114206,Giulio Corsi,https://api.openalex.org/works?filter=author.id:A5082114206,5,27,GB
https://openalex.org/A5002595735,Giulio Rossetti,https://api.openalex.org/works?filter=author.id:A5002595735,20,167,IT
https://openalex.org/A5101754192,Giuseppe Russo,https://api.openalex.org/works?filter=author.id:A5101754192,24,177,IT
https://openalex.org/A5007979110,Giyeon Baek,https://api.openalex.org/works?filter=author.id:A5007979110,2,4,KR
https://openalex.org/A5020533147,Gordon Pennycook,https://api.openalex.org/works?filter=author.id:A5020533147,68,263,US
https://openalex.org/A5052965447,Gourab Ghoshal,https://api.openalex.org/works?filter=author.id:A5052965447,23,105,US
https://openalex.org/A5083671590,Guangnan Zhu,https://api.openalex.org/works?filter=author.id:A5083671590,6,16,CN
https://openalex.org/A5015964241,Guilherme Lichand,https://api.openalex.org/works?filter=author.id:A5015964241,13,127,US
https://openalex.org/A5047618628,Guillaume Cabanac,https://api.openalex.org/works?filter=author.id:A5047618628,22,320,FR
https://openalex.org/A5064390226,Guy Zyskind,https://api.openalex.org/works?filter=author.id:A5064390226,3,9,US
https://openalex.org/A5039639177,Gwyneth Sutherlin,https://api.openalex.org/works?filter=author.id:A5039639177,3,7,US
https://openalex.org/A5092142329,Haaya Naushan,https://api.openalex.org/works?filter=author.id:A5092142329,2,4,CA
https://openalex.org/A5061923992,Haewoon Kwak,https://api.openalex.org/works?filter=author.id:A5061923992,39,207,US
https://openalex.org/A5005723915,Hamida Seba,https://api.openalex.org/works?filter=author.id:A5005723915,14,141,FR
https://openalex.org/A5083712374,Hammaad Adam,https://api.openalex.org/works?filter=author.id:A5083712374,3,8,US
https://openalex.org/A5039058296,Han Zheng,https://api.openalex.org/works?filter=author.id:A5039058296,36,153,CN
https://openalex.org/A5023364449,Hancheng Cao,https://api.openalex.org/works?filter=author.id:A5023364449,16,52,US
https://openalex.org/A5045331047,Hang Jiang,https://api.openalex.org/works?filter=author.id:A5045331047,27,139,CN
https://openalex.org/A5059651484,Hao Cui,https://api.openalex.org/works?filter=author.id:A5059651484,51,602,CN
https://openalex.org/A5012164081,Haoning Xue,https://api.openalex.org/works?filter=author.id:A5012164081,4,17,US
https://openalex.org/A5060045780,Harsh Parikh,https://api.openalex.org/works?filter=author.id:A5060045780,9,29,DK
https://openalex.org/A5080258632,Hasan Alp Boz,https://api.openalex.org/works?filter=author.id:A5080258632,3,12,TR
https://openalex.org/A5022754313,Hause Lin,https://api.openalex.org/works?filter=author.id:A5022754313,16,75,US
https://openalex.org/A5076505031,Heidi Schulze,https://api.openalex.org/works?filter=author.id:A5076505031,6,15,DE
https://openalex.org/A5038233956,Helen Margetts,https://api.openalex.org/works?filter=author.id:A5038233956,45,260,GB
https://openalex.org/A5020654056,Hendrik Erz,https://api.openalex.org/works?filter=author.id:A5020654056,2,31,SE
https://openalex.org/A5103619262,Hendrik Meyer,https://api.openalex.org/works?filter=author.id:A5103619262,11,32,FR
https://openalex.org/A5002871483,Henrik Wolf,https://api.openalex.org/works?filter=author.id:A5002871483,1,2,Unknown
https://openalex.org/A5055248161,Hikaru Asano,https://api.openalex.org/works?filter=author.id:A5055248161,2,14,JP
https://openalex.org/A5056467893,Hillel Rapoport,https://api.openalex.org/works?filter=author.id:A5056467893,48,335,US
https://openalex.org/A5002455634,Hirokazu Shirado,https://api.openalex.org/works?filter=author.id:A5002455634,12,34,US
https://openalex.org/A5042566978,Hiroki Takikawa,https://api.openalex.org/works?filter=author.id:A5042566978,2,5,JP
https://openalex.org/A5108349593,Hiromu Takahashi,https://api.openalex.org/works?filter=author.id:A5108349593,8,36,JP
https://openalex.org/A5039117840,Hiu Sze Chan,https://api.openalex.org/works?filter=author.id:A5039117840,1,1,HK
https://openalex.org/A5006125158,Hocine Cherifi,https://api.openalex.org/works?filter=author.id:A5006125158,34,352,FR
https://openalex.org/A5081061938,Holger Steinmetz,https://api.openalex.org/works?filter=author.id:A5081061938,18,81,DE
https://openalex.org/A5018646665,Hope Schroeder,https://api.openalex.org/works?filter=author.id:A5018646665,2,7,US
https://openalex.org/A5036418721,Hriday Chheda,https://api.openalex.org/works?filter=author.id:A5036418721,2,8,CA
https://openalex.org/A5068497573,Hugo Barbosa,https://api.openalex.org/works?filter=author.id:A5068497573,12,58,GB
https://openalex.org/A5069872233,Hugo Contreras,https://api.openalex.org/works?filter=author.id:A5069872233,16,41,MX
https://openalex.org/A5031702972,Hugo Subtil,https://api.openalex.org/works?filter=author.id:A5031702972,1,4,US
https://openalex.org/A5100460802,Hui Wang,https://api.openalex.org/works?filter=author.id:A5100460802,106,2239,CA
https://openalex.org/A5078311188,Huiyi Lv,https://api.openalex.org/works?filter=author.id:A5078311188,4,16,CN
https://openalex.org/A5023769278,Huma Rasheed,https://api.openalex.org/works?filter=author.id:A5023769278,11,34,PK
https://openalex.org/A5012813084,Ji-Hung Wang,https://api.openalex.org/works?filter=author.id:A5012813084,4,5,TW
https://openalex.org/A5048181040,K. Hunter Wapman,https://api.openalex.org/works?filter=author.id:A5048181040,5,24,US
https://openalex.org/A5025745021,Hyejin Youn,https://api.openalex.org/works?filter=author.id:A5025745021,18,57,KR
https://openalex.org/A5079949070,Hyeseung Shim,https://api.openalex.org/works?filter=author.id:A5079949070,2,3,KR
https://openalex.org/A5033765081,Ian Krajbich,https://api.openalex.org/works?filter=author.id:A5033765081,32,97,US
https://openalex.org/A5046955821,Ibrahim Sambo Farouq,https://api.openalex.org/works?filter=author.id:A5046955821,6,25,MY
https://openalex.org/A5007166081,Ichiro Sakata,https://api.openalex.org/works?filter=author.id:A5007166081,35,130,JP
https://openalex.org/A5109895509,Ignacio Alvarez,https://api.openalex.org/works?filter=author.id:A5109895509,4,6,CL
https://openalex.org/A5000747784,Ijaz Ul Haq,https://api.openalex.org/works?filter=author.id:A5000747784,22,46,US
https://openalex.org/A5050372797,Ilaria Montagni,https://api.openalex.org/works?filter=author.id:A5050372797,22,103,FR
https://openalex.org/A5034295818,Ilona Horwath,https://api.openalex.org/works?filter=author.id:A5034295818,7,48,DE
https://openalex.org/A5025695582,Indira Sen,https://api.openalex.org/works?filter=author.id:A5025695582,20,55,DE
https://openalex.org/A5050902528,Indrajeet Patil,https://api.openalex.org/works?filter=author.id:A5050902528,26,101,IN
https://openalex.org/A5095335105,Indraneel Mane,https://api.openalex.org/works?filter=author.id:A5095335105,0,1,Unknown
https://openalex.org/A5073809441,Inga K Trauthig,https://api.openalex.org/works?filter=author.id:A5073809441,0,3,US
https://openalex.org/A5033656008,Ingmar Weber,https://api.openalex.org/works?filter=author.id:A5033656008,53,392,DE
https://openalex.org/A5010287399,Inho Hong,https://api.openalex.org/works?filter=author.id:A5010287399,6,37,KR
https://openalex.org/A5072762738,The International Institute for St,https://api.openalex.org/works?filter=author.id:A5072762738,3,16,Unknown
https://openalex.org/A5096439051,International Relations Committee,https://api.openalex.org/works?filter=author.id:A5096439051,1,1,Unknown
https://openalex.org/A5063941610,Irmandy Wicaksono,https://api.openalex.org/works?filter=author.id:A5063941610,10,31,US
https://openalex.org/A5011321903,Isabel Lerch,https://api.openalex.org/works?filter=author.id:A5011321903,0,3,Unknown
https://openalex.org/A5077141102,Isabel G Sebire,https://api.openalex.org/works?filter=author.id:A5077141102,1,1,GB
https://openalex.org/A5000527050,Isabella Loaiza,https://api.openalex.org/works?filter=author.id:A5000527050,2,7,US
https://openalex.org/A5018976680,Isabelle Augenstein,https://api.openalex.org/works?filter=author.id:A5018976680,36,323,DK
https://openalex.org/A5049690420,Isabelle Lorge,https://api.openalex.org/works?filter=author.id:A5049690420,2,14,GB
https://openalex.org/A5025144355,Ivan Savin,https://api.openalex.org/works?filter=author.id:A5025144355,25,143,RU
https://openalex.org/A5107856338,Ivan Smirnov,https://api.openalex.org/works?filter=author.id:A5107856338,37,82,US
https://openalex.org/A5069671758,Ivano Bison,https://api.openalex.org/works?filter=author.id:A5069671758,12,43,IT
https://openalex.org/A5009232244,Iyad Rahwan,https://api.openalex.org/works?filter=author.id:A5009232244,45,333,DE
https://openalex.org/A5026429870,Jad Kabbara,https://api.openalex.org/works?filter=author.id:A5026429870,5,29,US
https://openalex.org/A5101876924,Jaehong Ahn,https://api.openalex.org/works?filter=author.id:A5101876924,11,73,KR
https://openalex.org/A5047569245,Jaehyuk Park,https://api.openalex.org/works?filter=author.id:A5047569245,8,42,KR
https://openalex.org/A5082912147,Jamell Dacon,https://api.openalex.org/works?filter=author.id:A5082912147,5,12,US
https://openalex.org/A5095052414,James Bagrow,https://api.openalex.org/works?filter=author.id:A5095052414,0,1,Unknown
https://openalex.org/A5071261828,James Evans,https://api.openalex.org/works?filter=author.id:A5071261828,59,715,US
https://openalex.org/A5065232848,James D. Michelson,https://api.openalex.org/works?filter=author.id:A5065232848,43,150,US
https://openalex.org/A5085624228,James Winters,https://api.openalex.org/works?filter=author.id:A5085624228,15,51,US
https://openalex.org/A5056182346,Jan Bachmann,https://api.openalex.org/works?filter=author.id:A5056182346,14,32,SE
https://openalex.org/A5097818229,Jan Engler,https://api.openalex.org/works?filter=author.id:A5097818229,0,1,DE
https://openalex.org/A5064738197,Jan Nikadon,https://api.openalex.org/works?filter=author.id:A5064738197,6,33,PL
https://openalex.org/A5014437029,Jana Lasser,https://api.openalex.org/works?filter=author.id:A5014437029,15,118,AT
https://openalex.org/A5101768809,Jason Burton,https://api.openalex.org/works?filter=author.id:A5101768809,7,84,US
https://openalex.org/A5110742408,Jason Rentfrow,https://api.openalex.org/works?filter=author.id:A5110742408,8,37,GB
https://openalex.org/A5055339151,Javier Álvarez,https://api.openalex.org/works?filter=author.id:A5055339151,43,157,ES
https://openalex.org/A5021869935,Javier Borge Holthoefer,https://api.openalex.org/works?filter=author.id:A5021869935,1,4,Unknown
https://openalex.org/A5084480100,Javier López-Ramasco,https://api.openalex.org/works?filter=author.id:A5084480100,0,1,ES
https://openalex.org/A5077795637,Jennifer Pan,https://api.openalex.org/works?filter=author.id:A5077795637,28,246,US
https://openalex.org/A5071230789,Jeremiah Onaolapo,https://api.openalex.org/works?filter=author.id:A5071230789,9,36,US
https://openalex.org/A5060362716,Jeroen Jonkman,https://api.openalex.org/works?filter=author.id:A5060362716,11,22,NL
https://openalex.org/A5087711642,Jesper W. Schneider,https://api.openalex.org/works?filter=author.id:A5087711642,25,119,DK
https://openalex.org/A5015518629,Jesse Piburn,https://api.openalex.org/works?filter=author.id:A5015518629,6,42,US
https://openalex.org/A5111231377,Jesús Berríos,https://api.openalex.org/works?filter=author.id:A5111231377,0,1,MX
https://openalex.org/A5005081904,Jia Lin Cheoh,https://api.openalex.org/works?filter=author.id:A5005081904,1,5,US
https://openalex.org/A5049685049,Jiani Yan,https://api.openalex.org/works?filter=author.id:A5049685049,2,6,GB
https://openalex.org/A5103023885,Jianxun Chu,https://api.openalex.org/works?filter=author.id:A5103023885,9,21,CN
https://openalex.org/A5049055745,Jiaxin Pei,https://api.openalex.org/works?filter=author.id:A5049055745,9,39,CN
https://openalex.org/A5063913041,Jie Hua,https://api.openalex.org/works?filter=author.id:A5063913041,38,189,CN
https://openalex.org/A5100377804,Jihoon Kim,https://api.openalex.org/works?filter=author.id:A5100377804,24,81,US
https://openalex.org/A5040639891,Jiliang Tang,https://api.openalex.org/works?filter=author.id:A5040639891,67,456,US
https://openalex.org/A5100435139,Jingwen Zhang,https://api.openalex.org/works?filter=author.id:A5100435139,47,403,CN
https://openalex.org/A5102922371,Jinhyuk Yun,https://api.openalex.org/works?filter=author.id:A5102922371,6,40,KR
https://openalex.org/A5030156276,Jinjun Xiong,https://api.openalex.org/works?filter=author.id:A5030156276,39,414,US
https://openalex.org/A5026245216,Jinseo Park,https://api.openalex.org/works?filter=author.id:A5026245216,12,56,KR
https://openalex.org/A5100451477,Jisu Kim,https://api.openalex.org/works?filter=author.id:A5100451477,28,303,KR
https://openalex.org/A5084955495,Jisun An,https://api.openalex.org/works?filter=author.id:A5084955495,30,176,KR
https://openalex.org/A5002061675,Joachim Baumann,https://api.openalex.org/works?filter=author.id:A5002061675,19,79,CH
https://openalex.org/A5001363347,Johann Schaible,https://api.openalex.org/works?filter=author.id:A5001363347,8,38,DE
https://openalex.org/A5026353536,Johanna Einsiedler,https://api.openalex.org/works?filter=author.id:A5026353536,3,4,AT
https://openalex.org/A5056925129,Johannes Ross,https://api.openalex.org/works?filter=author.id:A5056925129,1,4,DK
https://openalex.org/A5085714892,John Bryden,https://api.openalex.org/works?filter=author.id:A5085714892,18,165,NO
https://openalex.org/A5066694574,Jolien Cremers,https://api.openalex.org/works?filter=author.id:A5066694574,7,21,DK
https://openalex.org/A5055710645,Jon Kleinberg,https://api.openalex.org/works?filter=author.id:A5055710645,121,681,US
https://openalex.org/A5048293280,Jon Roozenbeek,https://api.openalex.org/works?filter=author.id:A5048293280,27,143,GB
https://openalex.org/A5012506346,Jonathan Bright,https://api.openalex.org/works?filter=author.id:A5012506346,9,16,US
https://openalex.org/A5103518762,Jonathan Cohen,https://api.openalex.org/works?filter=author.id:A5103518762,32,85,US
https://openalex.org/A5089694396,Jonathan St-Yves,https://api.openalex.org/works?filter=author.id:A5089694396,6,15,CA
https://openalex.org/A5087891481,Jonathan Zhu,https://api.openalex.org/works?filter=author.id:A5087891481,1,5,US
https://openalex.org/A5012577916,Jordan Hart,https://api.openalex.org/works?filter=author.id:A5012577916,3,3,US
https://openalex.org/A5073407639,Jorge Gil,https://api.openalex.org/works?filter=author.id:A5073407639,23,90,UY
https://openalex.org/A5059297852,José Javier Ramasco Sukia,https://api.openalex.org/works?filter=author.id:A5059297852,0,2,Unknown
https://openalex.org/A5033994919,Jose Miguel Acosta-Cordova,https://api.openalex.org/works?filter=author.id:A5033994919,1,1,Unknown
https://openalex.org/A5088486770,Josefine Bohr Brask,https://api.openalex.org/works?filter=author.id:A5088486770,6,23,DK
